SA2_16_CODE,SA2_16,LGA_24_CODE,LGA_24,Ratio,Mode,Persons
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,"Car, as passenger",145
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,Truck,53
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,Motorbike/scooter,22
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,Bicycle,7
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,Walked only,93
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,Other Mode,27
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,Worked at home,259
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,Did not go to work,496
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,Not stated,60
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,Not applicable,4890
108051168,Old Bar - Manning Point - Red Head,15240,Mid-Coast,1,Total,8766
108051169,Taree,15240,Mid-Coast,1,Train,9
108051169,Taree,15240,Mid-Coast,1,Bus,37
108051169,Taree,15240,Mid-Coast,1,Ferry,0
108051169,Taree,15240,Mid-Coast,1,Tram,0
108051169,Taree,15240,Mid-Coast,1,Taxi,15
108051169,Taree,15240,Mid-Coast,1,"Car, as driver",4641
108051169,Taree,15240,Mid-Coast,1,"Car, as passenger",446
108051169,Taree,15240,Mid-Coast,1,Truck,85
108051169,Taree,15240,Mid-Coast,1,Motorbike/scooter,44
108051169,Taree,15240,Mid-Coast,1,Bicycle,42
108051169,Taree,15240,Mid-Coast,1,Walked only,228
108051169,Taree,15240,Mid-Coast,1,Other Mode,36
108051169,Taree,15240,Mid-Coast,1,Worked at home,223
108051169,Taree,15240,Mid-Coast,1,Did not go to work,719
108051169,Taree,15240,Mid-Coast,1,Not stated,91
108051169,Taree,15240,Mid-Coast,1,Not applicable,10170
108051169,Taree,15240,Mid-Coast,1,Total,16802
108051170,Taree Region,15240,Mid-Coast,0.9999992,Train,10
108051170,Taree Region,15240,Mid-Coast,0.9999992,Bus,23
108051170,Taree Region,15240,Mid-Coast,0.9999992,Ferry,0
108051170,Taree Region,15240,Mid-Coast,0.9999992,Tram,0
108051170,Taree Region,15240,Mid-Coast,0.9999992,Taxi,9
108051170,Taree Region,15240,Mid-Coast,0.9999992,"Car, as driver",2756
108051170,Taree Region,15240,Mid-Coast,0.9999992,"Car, as passenger",144
108051170,Taree Region,15240,Mid-Coast,0.9999992,Truck,87
108051170,Taree Region,15240,Mid-Coast,0.9999992,Motorbike/scooter,27
108051170,Taree Region,15240,Mid-Coast,0.9999992,Bicycle,4
108051170,Taree Region,15240,Mid-Coast,0.9999992,Walked only,145
108051170,Taree Region,15240,Mid-Coast,0.9999992,Other Mode,29
108051170,Taree Region,15240,Mid-Coast,0.9999992,Worked at home,464
108051170,Taree Region,15240,Mid-Coast,0.9999992,Did not go to work,528
108051170,Taree Region,15240,Mid-Coast,0.9999992,Not stated,80
108051170,Taree Region,15240,Mid-Coast,0.9999992,Not applicable,6365
108051170,Taree Region,15240,Mid-Coast,0.9999992,Total,10662
108051171,Wingham,15240,Mid-Coast,1,Train,4
108051171,Wingham,15240,Mid-Coast,1,Bus,14
108051171,Wingham,15240,Mid-Coast,1,Ferry,0
108051171,Wingham,15240,Mid-Coast,1,Tram,0
108051171,Wingham,15240,Mid-Coast,1,Taxi,4
108051171,Wingham,15240,Mid-Coast,1,"Car, as driver",1334
108051171,Wingham,15240,Mid-Coast,1,"Car, as passenger",94
108051171,Wingham,15240,Mid-Coast,1,Truck,34
108051171,Wingham,15240,Mid-Coast,1,Motorbike/scooter,16
108051171,Wingham,15240,Mid-Coast,1,Bicycle,6
108051171,Wingham,15240,Mid-Coast,1,Walked only,56
108051171,Wingham,15240,Mid-Coast,1,Other Mode,3
108051171,Wingham,15240,Mid-Coast,1,Worked at home,46
108051171,Wingham,15240,Mid-Coast,1,Did not go to work,236
108051171,Wingham,15240,Mid-Coast,1,Not stated,32
108051171,Wingham,15240,Mid-Coast,1,Not applicable,2566
108051171,Wingham,15240,Mid-Coast,1,Total,4428
109011172,Albury - East,10050,Albury,1,Train,7
109011172,Albury - East,10050,Albury,1,Bus,30
109011172,Albury - East,10050,Albury,1,Ferry,0
109011172,Albury - East,10050,Albury,1,Tram,5
109011172,Albury - East,10050,Albury,1,Taxi,7
109011172,Albury - East,10050,Albury,1,"Car, as driver",5709
109011172,Albury - East,10050,Albury,1,"Car, as passenger",341
109011172,Albury - East,10050,Albury,1,Truck,36
109011172,Albury - East,10050,Albury,1,Motorbike/scooter,41
109011172,Albury - East,10050,Albury,1,Bicycle,51
109011172,Albury - East,10050,Albury,1,Walked only,196
109011172,Albury - East,10050,Albury,1,Other Mode,27
109011172,Albury - East,10050,Albury,1,Worked at home,191
109011172,Albury - East,10050,Albury,1,Did not go to work,753
109011172,Albury - East,10050,Albury,1,Not stated,39
109011172,Albury - East,10050,Albury,1,Not applicable,4397
109011172,Albury - East,10050,Albury,1,Total,11833
109011173,Albury - North,10050,Albury,1,Train,9
109011173,Albury - North,10050,Albury,1,Bus,34
109011173,Albury - North,10050,Albury,1,Ferry,3
109011173,Albury - North,10050,Albury,1,Tram,6
109011173,Albury - North,10050,Albury,1,Taxi,5
109011173,Albury - North,10050,Albury,1,"Car, as driver",3178
109011173,Albury - North,10050,Albury,1,"Car, as passenger",223
109011173,Albury - North,10050,Albury,1,Truck,31
109011173,Albury - North,10050,Albury,1,Motorbike/scooter,26
109011173,Albury - North,10050,Albury,1,Bicycle,39
109011173,Albury - North,10050,Albury,1,Walked only,94
109011173,Albury - North,10050,Albury,1,Other Mode,15
109011173,Albury - North,10050,Albury,1,Worked at home,112
109011173,Albury - North,10050,Albury,1,Did not go to work,416
109011173,Albury - North,10050,Albury,1,Not stated,37
109011173,Albury - North,10050,Albury,1,Not applicable,3768
109011173,Albury - North,10050,Albury,1,Total,7997
109011174,Albury - South,10050,Albury,1,Train,14
109011174,Albury - South,10050,Albury,1,Bus,27
109011174,Albury - South,10050,Albury,1,Ferry,4
109011174,Albury - South,10050,Albury,1,Tram,0
109011174,Albury - South,10050,Albury,1,Taxi,15
109011174,Albury - South,10050,Albury,1,"Car, as driver",3245
109011174,Albury - South,10050,Albury,1,"Car, as passenger",201
109011174,Albury - South,10050,Albury,1,Truck,24
109011174,Albury - South,10050,Albury,1,Motorbike/scooter,20
109011174,Albury - South,10050,Albury,1,Bicycle,71
109011174,Albury - South,10050,Albury,1,Walked only,331
109011174,Albury - South,10050,Albury,1,Other Mode,25
109011174,Albury - South,10050,Albury,1,Worked at home,233
109011174,Albury - South,10050,Albury,1,Did not go to work,443
109011174,Albury - South,10050,Albury,1,Not stated,35
109011174,Albury - South,10050,Albury,1,Not applicable,4016
109011174,Albury - South,10050,Albury,1,Total,8690
109011175,Albury Region,13340,Greater Hume,0.8769533,Train,4
109011175,Albury Region,13340,Greater Hume,0.8769533,Bus,20
109011175,Albury Region,13340,Greater Hume,0.8769533,Ferry,0
109011175,Albury Region,13340,Greater Hume,0.8769533,Tram,0
109011175,Albury Region,13340,Greater Hume,0.8769533,Taxi,0
109011175,Albury Region,13340,Greater Hume,0.8769533,"Car, as driver",3436
109011175,Albury Region,13340,Greater Hume,0.8769533,"Car, as passenger",167
109011175,Albury Region,13340,Greater Hume,0.8769533,Truck,104
109011175,Albury Region,13340,Greater Hume,0.8769533,Motorbike/scooter,21
109011175,Albury Region,13340,Greater Hume,0.8769533,Bicycle,19
109011175,Albury Region,13340,Greater Hume,0.8769533,Walked only,225
109011175,Albury Region,13340,Greater Hume,0.8769533,Other Mode,54
109011175,Albury Region,13340,Greater Hume,0.8769533,Worked at home,615
109011175,Albury Region,13340,Greater Hume,0.8769533,Did not go to work,537
109011175,Albury Region,13340,Greater Hume,0.8769533,Not stated,74
109011175,Albury Region,13340,Greater Hume,0.8769533,Not applicable,3768
109011175,Albury Region,13340,Greater Hume,0.8769533,Total,9054
109011176,Lavington,10050,Albury,1,Train,3
109011176,Lavington,10050,Albury,1,Bus,51
109011176,Lavington,10050,Albury,1,Ferry,5
109011176,Lavington,10050,Albury,1,Tram,0
109011176,Lavington,10050,Albury,1,Taxi,19
109011176,Lavington,10050,Albury,1,"Car, as driver",4408
109011176,Lavington,10050,Albury,1,"Car, as passenger",335
109011176,Lavington,10050,Albury,1,Truck,36
109011176,Lavington,10050,Albury,1,Motorbike/scooter,30
109011176,Lavington,10050,Albury,1,Bicycle,41
109011176,Lavington,10050,Albury,1,Walked only,125
109011176,Lavington,10050,Albury,1,Other Mode,26
109011176,Lavington,10050,Albury,1,Worked at home,139
109011176,Lavington,10050,Albury,1,Did not go to work,533
109011176,Lavington,10050,Albury,1,Not stated,67
109011176,Lavington,10050,Albury,1,Not applicable,6079
109011176,Lavington,10050,Albury,1,Total,11891
109021177,Hay,13850,Hay,0.9905777,Train,0
109021177,Hay,13850,Hay,0.9905777,Bus,3
109021177,Hay,13850,Hay,0.9905777,Ferry,3
109021177,Hay,13850,Hay,0.9905777,Tram,0
109021177,Hay,13850,Hay,0.9905777,Taxi,0
109021177,Hay,13850,Hay,0.9905777,"Car, as driver",784
109021177,Hay,13850,Hay,0.9905777,"Car, as passenger",78
109021177,Hay,13850,Hay,0.9905777,Truck,27
109021177,Hay,13850,Hay,0.9905777,Motorbike/scooter,6
109021177,Hay,13850,Hay,0.9905777,Bicycle,13
109021177,Hay,13850,Hay,0.9905777,Walked only,105
109021177,Hay,13850,Hay,0.9905777,Other Mode,26
109021177,Hay,13850,Hay,0.9905777,Worked at home,110
109021177,Hay,13850,Hay,0.9905777,Did not go to work,125
109021177,Hay,13850,Hay,0.9905777,Not stated,29
109021177,Hay,13850,Hay,0.9905777,Not applicable,1144
109021177,Hay,13850,Hay,0.9905777,Total,2453
109021178,Wentworth - Buronga,18200,Wentworth,1,Train,0
109021178,Wentworth - Buronga,18200,Wentworth,1,Bus,16
109021178,Wentworth - Buronga,18200,Wentworth,1,Ferry,0
109021178,Wentworth - Buronga,18200,Wentworth,1,Tram,0
109021178,Wentworth - Buronga,18200,Wentworth,1,Taxi,5
109021178,Wentworth - Buronga,18200,Wentworth,1,"Car, as driver",1627
109021178,Wentworth - Buronga,18200,Wentworth,1,"Car, as passenger",109
109021178,Wentworth - Buronga,18200,Wentworth,1,Truck,21
109021178,Wentworth - Buronga,18200,Wentworth,1,Motorbike/scooter,5
109021178,Wentworth - Buronga,18200,Wentworth,1,Bicycle,8
109021178,Wentworth - Buronga,18200,Wentworth,1,Walked only,125
109021178,Wentworth - Buronga,18200,Wentworth,1,Other Mode,22
109021178,Wentworth - Buronga,18200,Wentworth,1,Worked at home,163
109021178,Wentworth - Buronga,18200,Wentworth,1,Did not go to work,222
109021178,Wentworth - Buronga,18200,Wentworth,1,Not stated,51
109021178,Wentworth - Buronga,18200,Wentworth,1,Not applicable,2446
109021178,Wentworth - Buronga,18200,Wentworth,1,Total,4820
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,Train,0
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,Bus,5
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,Ferry,0
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,Tram,0
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,Taxi,0
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,"Car, as driver",936
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,"Car, as passenger",73
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,Truck,16
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,Motorbike/scooter,14
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,Bicycle,9
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,Walked only,151
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,Other Mode,34
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,Worked at home,243
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,Did not go to work,107
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,Not stated,29
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,Not applicable,1303
109021179,Wentworth-Balranald Region,10300,Balranald,0.6327388,Total,2916
109031180,Corowa,12870,Federation,1,Train,0
109031180,Corowa,12870,Federation,1,Bus,7
109031180,Corowa,12870,Federation,1,Ferry,0
109031180,Corowa,12870,Federation,1,Tram,0
109031180,Corowa,12870,Federation,1,Taxi,6
109031180,Corowa,12870,Federation,1,"Car, as driver",1554
109031180,Corowa,12870,Federation,1,"Car, as passenger",99
109031180,Corowa,12870,Federation,1,Truck,12
109031180,Corowa,12870,Federation,1,Motorbike/scooter,6
109031180,Corowa,12870,Federation,1,Bicycle,10
109031180,Corowa,12870,Federation,1,Walked only,83
109031180,Corowa,12870,Federation,1,Other Mode,19
109031180,Corowa,12870,Federation,1,Worked at home,77
109031180,Corowa,12870,Federation,1,Did not go to work,288
109031180,Corowa,12870,Federation,1,Not stated,46
109031180,Corowa,12870,Federation,1,Not applicable,2375
109031180,Corowa,12870,Federation,1,Total,4586
109031181,Corowa Region,12870,Federation,0.9810384,Train,4
109031181,Corowa Region,12870,Federation,0.9810384,Bus,4
109031181,Corowa Region,12870,Federation,0.9810384,Ferry,0
109031181,Corowa Region,12870,Federation,0.9810384,Tram,0
109031181,Corowa Region,12870,Federation,0.9810384,Taxi,0
109031181,Corowa Region,12870,Federation,0.9810384,"Car, as driver",1785
109031181,Corowa Region,12870,Federation,0.9810384,"Car, as passenger",114
109031181,Corowa Region,12870,Federation,0.9810384,Truck,40
109031181,Corowa Region,12870,Federation,0.9810384,Motorbike/scooter,8
109031181,Corowa Region,12870,Federation,0.9810384,Bicycle,20
109031181,Corowa Region,12870,Federation,0.9810384,Walked only,126
109031181,Corowa Region,12870,Federation,0.9810384,Other Mode,24
109031181,Corowa Region,12870,Federation,0.9810384,Worked at home,291
109031181,Corowa Region,12870,Federation,0.9810384,Did not go to work,296
109031181,Corowa Region,12870,Federation,0.9810384,Not stated,43
109031181,Corowa Region,12870,Federation,0.9810384,Not applicable,2795
109031181,Corowa Region,12870,Federation,0.9810384,Total,5542
109031182,Deniliquin,12730,Edward River,1,Train,0
109031182,Deniliquin,12730,Edward River,1,Bus,8
109031182,Deniliquin,12730,Edward River,1,Ferry,0
109031182,Deniliquin,12730,Edward River,1,Tram,0
109031182,Deniliquin,12730,Edward River,1,Taxi,0
109031182,Deniliquin,12730,Edward River,1,"Car, as driver",2234
109031182,Deniliquin,12730,Edward River,1,"Car, as passenger",168
109031182,Deniliquin,12730,Edward River,1,Truck,39
109031182,Deniliquin,12730,Edward River,1,Motorbike/scooter,3
109031182,Deniliquin,12730,Edward River,1,Bicycle,32
109031182,Deniliquin,12730,Edward River,1,Walked only,153
109031182,Deniliquin,12730,Edward River,1,Other Mode,21
109031182,Deniliquin,12730,Edward River,1,Worked at home,85
109031182,Deniliquin,12730,Edward River,1,Did not go to work,302
109031182,Deniliquin,12730,Edward River,1,Not stated,40
109031182,Deniliquin,12730,Edward River,1,Not applicable,3070
109031182,Deniliquin,12730,Edward River,1,Total,6166
109031183,Deniliquin Region,15520,Murray River,0.7923169,Train,0
109031183,Deniliquin Region,15520,Murray River,0.7923169,Bus,22
109031183,Deniliquin Region,15520,Murray River,0.7923169,Ferry,3
109031183,Deniliquin Region,15520,Murray River,0.7923169,Tram,0
109031183,Deniliquin Region,15520,Murray River,0.7923169,Taxi,0
109031183,Deniliquin Region,15520,Murray River,0.7923169,"Car, as driver",1720
109031183,Deniliquin Region,15520,Murray River,0.7923169,"Car, as passenger",83
109031183,Deniliquin Region,15520,Murray River,0.7923169,Truck,36
109031183,Deniliquin Region,15520,Murray River,0.7923169,Motorbike/scooter,23
109031183,Deniliquin Region,15520,Murray River,0.7923169,Bicycle,12
109031183,Deniliquin Region,15520,Murray River,0.7923169,Walked only,231
109031183,Deniliquin Region,15520,Murray River,0.7923169,Other Mode,48
109031183,Deniliquin Region,15520,Murray River,0.7923169,Worked at home,567
109031183,Deniliquin Region,15520,Murray River,0.7923169,Did not go to work,258
109031183,Deniliquin Region,15520,Murray River,0.7923169,Not stated,52
109031183,Deniliquin Region,15520,Murray River,0.7923169,Not applicable,2501
109031183,Deniliquin Region,15520,Murray River,0.7923169,Total,5551
109031184,Moama,15520,Murray River,1,Train,3
109031184,Moama,15520,Murray River,1,Bus,6
109031184,Moama,15520,Murray River,1,Ferry,0
109031184,Moama,15520,Murray River,1,Tram,0
109031184,Moama,15520,Murray River,1,Taxi,0
109031184,Moama,15520,Murray River,1,"Car, as driver",1783
109031184,Moama,15520,Murray River,1,"Car, as passenger",109
109031184,Moama,15520,Murray River,1,Truck,22
109031184,Moama,15520,Murray River,1,Motorbike/scooter,0
109031184,Moama,15520,Murray River,1,Bicycle,17
109031184,Moama,15520,Murray River,1,Walked only,56
109031184,Moama,15520,Murray River,1,Other Mode,10
109031184,Moama,15520,Murray River,1,Worked at home,113
109031184,Moama,15520,Murray River,1,Did not go to work,279
109031184,Moama,15520,Murray River,1,Not stated,37
109031184,Moama,15520,Murray River,1,Not applicable,2382
109031184,Moama,15520,Murray River,1,Total,4827
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,Train,7
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,Bus,12
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,Ferry,0
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,Tram,3
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,Taxi,0
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,"Car, as driver",2408
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,"Car, as passenger",139
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,Truck,67
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,Motorbike/scooter,17
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,Bicycle,28
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,Walked only,257
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,Other Mode,42
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,Worked at home,398
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,Did not go to work,382
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,Not stated,66
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,Not applicable,4217
109031185,Tocumwal - Finley - Jerilderie,10650,Berrigan,0.8697182,Total,8041
110011186,Armidale,10180,Armidale,1,Train,18
110011186,Armidale,10180,Armidale,1,Bus,58
110011186,Armidale,10180,Armidale,1,Ferry,0
110011186,Armidale,10180,Armidale,1,Tram,0
110011186,Armidale,10180,Armidale,1,Taxi,38
110011186,Armidale,10180,Armidale,1,"Car, as driver",6411
110011186,Armidale,10180,Armidale,1,"Car, as passenger",682
110011186,Armidale,10180,Armidale,1,Truck,93
110011186,Armidale,10180,Armidale,1,Motorbike/scooter,68
110011186,Armidale,10180,Armidale,1,Bicycle,112
110011186,Armidale,10180,Armidale,1,Walked only,533
110011186,Armidale,10180,Armidale,1,Other Mode,56
110011186,Armidale,10180,Armidale,1,Worked at home,431
110011186,Armidale,10180,Armidale,1,Did not go to work,1026
110011186,Armidale,10180,Armidale,1,Not stated,100
110011186,Armidale,10180,Armidale,1,Not applicable,9585
110011186,Armidale,10180,Armidale,1,Total,19225
110011187,Armidale Region - North,10180,Armidale,0.9999956,Train,0
110011187,Armidale Region - North,10180,Armidale,0.9999956,Bus,3
110011187,Armidale Region - North,10180,Armidale,0.9999956,Ferry,0
110011187,Armidale Region - North,10180,Armidale,0.9999956,Tram,0
110011187,Armidale Region - North,10180,Armidale,0.9999956,Taxi,0
110011187,Armidale Region - North,10180,Armidale,0.9999956,"Car, as driver",1192
110011187,Armidale Region - North,10180,Armidale,0.9999956,"Car, as passenger",98
110011187,Armidale Region - North,10180,Armidale,0.9999956,Truck,52
